Source,Target,year_of_mission,mission_title,ascend_shuttle,in_orbit,descend_shuttle
293,226,1995,STS-63,STS-63,STS-63,STS-63
293,271,1995,STS-63,STS-63,STS-63,STS-63
293,298,1995,STS-63,STS-63,STS-63,STS-63
293,324,1995,STS-63,STS-63,STS-63,STS-63
298,226,1995,STS-63,STS-63,STS-63,STS-63
298,271,1995,STS-63,STS-63,STS-63,STS-63
298,293,1995,STS-63,STS-63,STS-63,STS-63
298,324,1995,STS-63,STS-63,STS-63,STS-63
324,226,1995,STS-63,STS-63,STS-63,STS-63
324,271,1995,STS-63,STS-63,STS-63,STS-63
324,293,1995,STS-63,STS-63,STS-63,STS-63
324,298,1995,STS-63,STS-63,STS-63,STS-63
226,349,2001,STS-102,STS-102,STS-102,STS-102
226,402,2001,STS-102,STS-102,STS-102,STS-102
226,403,2001,STS-102,STS-102,STS-102,STS-102
349,226,2001,STS-102,STS-102,STS-102,STS-102
349,402,2001,STS-102,STS-102,STS-102,STS-102
349,403,2001,STS-102,STS-102,STS-102,STS-102
402,226,2001,STS-102,STS-102,STS-102,STS-102
402,349,2001,STS-102,STS-102,STS-102,STS-102
402,403,2001,STS-102,STS-102,STS-102,STS-102
403,226,2001,STS-102,STS-102,STS-102,STS-102
403,349,2001,STS-102,STS-102,STS-102,STS-102
403,402,2001,STS-102,STS-102,STS-102,STS-102
226,337,2002,STS-113,STS-113,STS-113,STS-113
226,420,2002,STS-113,STS-113,STS-113,STS-113
226,428,2002,STS-113,STS-113,STS-113,STS-113
337,226,2002,STS-113,STS-113,STS-113,STS-113
337,420,2002,STS-113,STS-113,STS-113,STS-113
337,428,2002,STS-113,STS-113,STS-113,STS-113
420,226,2002,STS-113,STS-113,STS-113,STS-113
420,337,2002,STS-113,STS-113,STS-113,STS-113
420,428,2002,STS-113,STS-113,STS-113,STS-113
428,226,2002,STS-113,STS-113,STS-113,STS-113
428,337,2002,STS-113,STS-113,STS-113,STS-113
428,420,2002,STS-113,STS-113,STS-113,STS-113
227,230,1994,STS-62,STS-62,STS-62,STS-62
227,231,1994,STS-62,STS-62,STS-62,STS-62
227,238,1994,STS-62,STS-62,STS-62,STS-62
227,279,1994,STS-62,STS-62,STS-62,STS-62
230,227,1994,STS-62,STS-62,STS-62,STS-62
230,231,1994,STS-62,STS-62,STS-62,STS-62
230,238,1994,STS-62,STS-62,STS-62,STS-62
230,279,1994,STS-62,STS-62,STS-62,STS-62
231,227,1994,STS-62,STS-62,STS-62,STS-62
231,230,1994,STS-62,STS-62,STS-62,STS-62
231,238,1994,STS-62,STS-62,STS-62,STS-62
231,279,1994,STS-62,STS-62,STS-62,STS-62
238,227,1994,STS-62,STS-62,STS-62,STS-62
238,230,1994,STS-62,STS-62,STS-62,STS-62
238,231,1994,STS-62,STS-62,STS-62,STS-62
238,279,1994,STS-62,STS-62,STS-62,STS-62
279,227,1994,STS-62,STS-62,STS-62,STS-62
279,230,1994,STS-62,STS-62,STS-62,STS-62
279,231,1994,STS-62,STS-62,STS-62,STS-62
279,238,1994,STS-62,STS-62,STS-62,STS-62
227,257,1997,STS-81,STS-81,STS-81,STS-81
227,297,1997,STS-81,STS-81,STS-81,STS-81
227,326,1997,STS-81,STS-81,STS-81,STS-81
227,341,1997,STS-81,STS-81,STS-81,STS-81
257,227,1997,STS-81,STS-81,STS-81,STS-81
257,297,1997,STS-81,STS-81,STS-81,STS-81
257,326,1997,STS-81,STS-81,STS-81,STS-81
257,341,1997,STS-81,STS-81,STS-81,STS-81
297,227,1997,STS-81,STS-81,STS-81,STS-81
297,257,1997,STS-81,STS-81,STS-81,STS-81
297,326,1997,STS-81,STS-81,STS-81,STS-81
297,341,1997,STS-81,STS-81,STS-81,STS-81
326,227,1997,STS-81,STS-81,STS-81,STS-81
326,257,1997,STS-81,STS-81,STS-81,STS-81
326,297,1997,STS-81,STS-81,STS-81,STS-81
326,341,1997,STS-81,STS-81,STS-81,STS-81
341,227,1997,STS-81,STS-81,STS-81,STS-81
341,257,1997,STS-81,STS-81,STS-81,STS-81
341,297,1997,STS-81,STS-81,STS-81,STS-81
341,326,1997,STS-81,STS-81,STS-81,STS-81
227,290,2001,STS-98,STS-98,STS-98,STS-98
227,310,2001,STS-98,STS-98,STS-98,STS-98
227,364,2001,STS-98,STS-98,STS-98,STS-98
227,401,2001,STS-98,STS-98,STS-98,STS-98
290,227,2001,STS-98,STS-98,STS-98,STS-98
290,310,2001,STS-98,STS-98,STS-98,STS-98
290,364,2001,STS-98,STS-98,STS-98,STS-98
290,401,2001,STS-98,STS-98,STS-98,STS-98
310,227,2001,STS-98,STS-98,STS-98,STS-98
310,290,2001,STS-98,STS-98,STS-98,STS-98
310,364,2001,STS-98,STS-98,STS-98,STS-98
310,401,2001,STS-98,STS-98,STS-98,STS-98
364,227,2001,STS-98,STS-98,STS-98,STS-98
364,290,2001,STS-98,STS-98,STS-98,STS-98
364,310,2001,STS-98,STS-98,STS-98,STS-98
364,401,2001,STS-98,STS-98,STS-98,STS-98
401,227,2001,STS-98,STS-98,STS-98,STS-98
401,290,2001,STS-98,STS-98,STS-98,STS-98
401,310,2001,STS-98,STS-98,STS-98,STS-98
401,364,2001,STS-98,STS-98,STS-98,STS-98
230,247,1993,STS-54,STS-54,STS-54,STS-54
230,248,1993,STS-54,STS-54,STS-54,STS-54
230,263,1993,STS-54,STS-54,STS-54,STS-54
230,288,1993,STS-54,STS-54,STS-54,STS-54
247,230,1993,STS-54,STS-54,STS-54,STS-54
247,248,1993,STS-54,STS-54,STS-54,STS-54
247,263,1993,STS-54,STS-54,STS-54,STS-54
247,288,1993,STS-54,STS-54,STS-54,STS-54
248,230,1993,STS-54,STS-54,STS-54,STS-54
248,247,1993,STS-54,STS-54,STS-54,STS-54
248,263,1993,STS-54,STS-54,STS-54,STS-54
248,288,1993,STS-54,STS-54,STS-54,STS-54
263,230,1993,STS-54,STS-54,STS-54,STS-54
263,247,1993,STS-54,STS-54,STS-54,STS-54
263,248,1993,STS-54,STS-54,STS-54,STS-54
263,288,1993,STS-54,STS-54,STS-54,STS-54
288,230,1993,STS-54,STS-54,STS-54,STS-54
288,247,1993,STS-54,STS-54,STS-54,STS-54
288,248,1993,STS-54,STS-54,STS-54,STS-54
288,263,1993,STS-54,STS-54,STS-54,STS-54
232,289,1993,13,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
232,333,1993,13,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
232,363,1993,13,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
232,396,1993,13,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
289,232,1993,13,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
289,333,1993,13,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
289,363,1993,13,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
289,396,1993,13,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
333,232,2006,13,STS-121,ISS,STS-116
333,289,2006,13,STS-121,ISS,STS-116
333,363,2006,13,STS-121,ISS,STS-116
333,396,2006,13,STS-121,ISS,STS-116
363,232,2006,13,Soyuz TMAï¿½,ISS,Soyuz TMAï¿½
363,289,2006,13,Soyuz TMAï¿½,ISS,Soyuz TMAï¿½
363,333,2006,13,Soyuz TMAï¿½,ISS,Soyuz TMAï¿½
363,396,2006,13,Soyuz TMAï¿½,ISS,Soyuz TMAï¿½
396,232,2006,13,Soyuz TMA-8,ISS,Soyuz TMA-8
396,289,2006,13,Soyuz TMA-8,ISS,Soyuz TMA-8
396,333,2006,13,Soyuz TMA-8,ISS,Soyuz TMA-8
396,363,2006,13,Soyuz TMA-8,ISS,Soyuz TMA-8
233,250,1994,STS-65,STS-65,STS-65,STS-65
233,303,1994,STS-65,STS-65,STS-65,STS-65
233,313,1994,STS-65,STS-65,STS-65,STS-65
233,314,1994,STS-65,STS-65,STS-65,STS-65
233,315,1994,STS-65,STS-65,STS-65,STS-65
233,316,1994,STS-65,STS-65,STS-65,STS-65
250,233,1994,STS-65,STS-65,STS-65,STS-65
250,303,1994,STS-65,STS-65,STS-65,STS-65
250,313,1994,STS-65,STS-65,STS-65,STS-65
250,314,1994,STS-65,STS-65,STS-65,STS-65
250,315,1994,STS-65,STS-65,STS-65,STS-65
250,316,1994,STS-65,STS-65,STS-65,STS-65
303,233,1994,STS-65,STS-65,STS-65,STS-65
303,250,1994,STS-65,STS-65,STS-65,STS-65
303,313,1994,STS-65,STS-65,STS-65,STS-65
303,314,1994,STS-65,STS-65,STS-65,STS-65
303,315,1994,STS-65,STS-65,STS-65,STS-65
303,316,1994,STS-65,STS-65,STS-65,STS-65
313,233,1994,STS-65,STS-65,STS-65,STS-65
313,250,1994,STS-65,STS-65,STS-65,STS-65
313,303,1994,STS-65,STS-65,STS-65,STS-65
313,314,1994,STS-65,STS-65,STS-65,STS-65
313,315,1994,STS-65,STS-65,STS-65,STS-65
313,316,1994,STS-65,STS-65,STS-65,STS-65
314,233,1994,STS-65,STS-65,STS-65,STS-65
314,250,1994,STS-65,STS-65,STS-65,STS-65
314,303,1994,STS-65,STS-65,STS-65,STS-65
314,313,1994,STS-65,STS-65,STS-65,STS-65
314,315,1994,STS-65,STS-65,STS-65,STS-65
314,316,1994,STS-65,STS-65,STS-65,STS-65
315,233,1994,STS-65,STS-65,STS-65,STS-65
315,250,1994,STS-65,STS-65,STS-65,STS-65
315,303,1994,STS-65,STS-65,STS-65,STS-65
315,313,1994,STS-65,STS-65,STS-65,STS-65
315,314,1994,STS-65,STS-65,STS-65,STS-65
315,316,1994,STS-65,STS-65,STS-65,STS-65
316,233,1994,STS-65,STS-65,STS-65,STS-65
316,250,1994,STS-65,STS-65,STS-65,STS-65
316,303,1994,STS-65,STS-65,STS-65,STS-65
316,313,1994,STS-65,STS-65,STS-65,STS-65
316,314,1994,STS-65,STS-65,STS-65,STS-65
316,315,1994,STS-65,STS-65,STS-65,STS-65
235,245,1996,STS-79,STS-79,STS-79,STS-79
235,266,1996,STS-79,STS-79,STS-79,STS-79
235,303,1996,STS-79,STS-79,STS-79,STS-79
235,318,1996,STS-79,STS-79,STS-79,STS-79
245,235,1996,STS-79,STS-79,STS-79,STS-79
245,266,1996,STS-79,STS-79,STS-79,STS-79
245,303,1996,STS-79,STS-79,STS-79,STS-79
245,318,1996,STS-79,STS-79,STS-79,STS-79
266,235,1996,STS-79,STS-79,STS-79,STS-79
266,245,1996,STS-79,STS-79,STS-79,STS-79
266,303,1996,STS-79,STS-79,STS-79,STS-79
266,318,1996,STS-79,STS-79,STS-79,STS-79
303,235,1996,STS-79,STS-79,STS-79,STS-79
303,245,1996,STS-79,STS-79,STS-79,STS-79
303,266,1996,STS-79,STS-79,STS-79,STS-79
303,318,1996,STS-79,STS-79,STS-79,STS-79
318,235,1996,STS-79,STS-79,STS-79,STS-79
318,245,1996,STS-79,STS-79,STS-79,STS-79
318,266,1996,STS-79,STS-79,STS-79,STS-79
318,303,1996,STS-79,STS-79,STS-79,STS-79
236,266,1993,STS-51,STS-51,STS-51,STS-51
236,301,1993,STS-51,STS-51,STS-51,STS-51
236,302,1993,STS-51,STS-51,STS-51,STS-51
236,303,1993,STS-51,STS-51,STS-51,STS-51
266,236,1993,STS-51,STS-51,STS-51,STS-51
266,301,1993,STS-51,STS-51,STS-51,STS-51
266,302,1993,STS-51,STS-51,STS-51,STS-51
266,303,1993,STS-51,STS-51,STS-51,STS-51
301,236,1993,STS-51,STS-51,STS-51,STS-51
301,266,1993,STS-51,STS-51,STS-51,STS-51
301,302,1993,STS-51,STS-51,STS-51,STS-51
301,303,1993,STS-51,STS-51,STS-51,STS-51
302,236,1993,STS-51,STS-51,STS-51,STS-51
302,266,1993,STS-51,STS-51,STS-51,STS-51
302,301,1993,STS-51,STS-51,STS-51,STS-51
302,303,1993,STS-51,STS-51,STS-51,STS-51
303,236,1993,STS-51,STS-51,STS-51,STS-51
303,266,1993,STS-51,STS-51,STS-51,STS-51
303,301,1993,STS-51,STS-51,STS-51,STS-51
303,302,1993,STS-51,STS-51,STS-51,STS-51
240,254,1995,STS-67,STS-67,STS-67,STS-67
240,265,1995,STS-67,STS-67,STS-67,STS-67
240,325,1995,STS-67,STS-67,STS-67,STS-67
240,326,1995,STS-67,STS-67,STS-67,STS-67
240,327,1995,STS-67,STS-67,STS-67,STS-67
254,240,1995,STS-67,STS-67,STS-67,STS-67
254,265,1995,STS-67,STS-67,STS-67,STS-67
254,325,1995,STS-67,STS-67,STS-67,STS-67
254,326,1995,STS-67,STS-67,STS-67,STS-67
254,327,1995,STS-67,STS-67,STS-67,STS-67
265,240,1993,STS-67,STS-67,STS-67,STS-67
265,254,1993,STS-67,STS-67,STS-67,STS-67
265,325,1993,STS-67,STS-67,STS-67,STS-67
265,326,1993,STS-67,STS-67,STS-67,STS-67
265,327,1993,STS-67,STS-67,STS-67,STS-67
325,240,1995,STS-67,STS-67,STS-67,STS-67
325,254,1995,STS-67,STS-67,STS-67,STS-67
325,265,1995,STS-67,STS-67,STS-67,STS-67
325,326,1995,STS-67,STS-67,STS-67,STS-67
325,327,1995,STS-67,STS-67,STS-67,STS-67
326,240,1995,STS-67,STS-67,STS-67,STS-67
326,254,1995,STS-67,STS-67,STS-67,STS-67
326,265,1995,STS-67,STS-67,STS-67,STS-67
326,325,1995,STS-67,STS-67,STS-67,STS-67
326,327,1995,STS-67,STS-67,STS-67,STS-67
327,240,1995,STS-67,STS-67,STS-67,STS-67
327,254,1995,STS-67,STS-67,STS-67,STS-67
327,265,1995,STS-67,STS-67,STS-67,STS-67
327,325,1995,STS-67,STS-67,STS-67,STS-67
327,326,1995,STS-67,STS-67,STS-67,STS-67
241,300,1999,27,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
241,388,1999,27,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
241,480,1999,27,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
241,521,1999,27,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
241,522,1999,27,Soyuz TMï¿½ï,Mir,Soyuz TMï¿½ï
300,241,1999,27,Soyuz TM-29,Mir,Soyuz TM-29
300,388,1999,27,Soyuz TM-29,Mir,Soyuz TM-29
300,480,1999,27,Soyuz TM-29,Mir,Soyuz TM-29
300,521,1999,27,Soyuz TM-29,Mir,Soyuz TM-29
300,522,1999,27,Soyuz TM-29,Mir,Soyuz TM-29
388,241,1999,27,Soyuz TM-29,Mir,Soyuz TM-28
388,300,1999,27,Soyuz TM-29,Mir,Soyuz TM-28
388,480,1999,27,Soyuz TM-29,Mir,Soyuz TM-28
388,521,1999,27,Soyuz TM-29,Mir,Soyuz TM-28
388,522,1999,27,Soyuz TM-29,Mir,Soyuz TM-28
480,241,2008,27,soyuz TMA-21,ISS,soyuz TMA-21
480,300,2008,27,soyuz TMA-21,ISS,soyuz TMA-21
480,388,2008,27,soyuz TMA-21,ISS,soyuz TMA-21
480,521,2008,27,soyuz TMA-21,ISS,soyuz TMA-21
480,522,2008,27,soyuz TMA-21,ISS,soyuz TMA-21
521,241,2011,27,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
521,300,2011,27,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
521,388,2011,27,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
521,480,2011,27,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
521,522,2011,27,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
522,241,2011,27,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
522,300,2011,27,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
522,388,2011,27,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
522,480,2011,27,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
522,521,2011,27,Soyuz TMAï¿½ï,ISS,Soyuz TMAï¿½ï
241,410,2001,Soyuz TMï¿½ï¿½3,Soyuz TMï¿½ï,Soyuz TMï¿½ï,Soyuz TMï¿½ï
410,241,2001,Soyuz TMï¿½ï¿½3,Soyuz TMï¿½ï,Soyuz TMï¿½ï,Soyuz TMï¿½ï
243,271,1993,STS-56,STS-56,STS-56,STS-56
243,290,1993,STS-56,STS-56,STS-56,STS-56
243,291,1993,STS-56,STS-56,STS-56,STS-56
271,243,1993,STS-56,STS-56,STS-56,STS-56
271,290,1993,STS-56,STS-56,STS-56,STS-56
271,291,1993,STS-56,STS-56,STS-56,STS-56
290,243,1993,STS-56,STS-56,STS-56,STS-56
290,271,1993,STS-56,STS-56,STS-56,STS-56
290,291,1993,STS-56,STS-56,STS-56,STS-56
291,243,1993,STS-56,STS-56,STS-56,STS-56
291,271,1993,STS-56,STS-56,STS-56,STS-56
291,290,1993,STS-56,STS-56,STS-56,STS-56
244,245,1994,STS-59,STS-59,STS-59,STS-59
244,253,1994,STS-59,STS-59,STS-59,STS-59
244,273,1994,STS-59,STS-59,STS-59,STS-59
244,287,1994,STS-59,STS-59,STS-59,STS-59
244,310,1994,STS-59,STS-59,STS-59,STS-59
245,244,1994,STS-59,STS-59,STS-59,STS-59
245,253,1994,STS-59,STS-59,STS-59,STS-59
245,273,1994,STS-59,STS-59,STS-59,STS-59
245,287,1994,STS-59,STS-59,STS-59,STS-59
245,310,1994,STS-59,STS-59,STS-59,STS-59
253,244,1994,STS-59,STS-59,STS-59,STS-59
253,245,1994,STS-59,STS-59,STS-59,STS-59
253,273,1994,STS-59,STS-59,STS-59,STS-59
253,287,1994,STS-59,STS-59,STS-59,STS-59
253,310,1994,STS-59,STS-59,STS-59,STS-59
273,244,1994,STS-59,STS-59,STS-59,STS-59
273,245,1994,STS-59,STS-59,STS-59,STS-59
273,253,1994,STS-59,STS-59,STS-59,STS-59
273,287,1994,STS-59,STS-59,STS-59,STS-59
273,310,1994,STS-59,STS-59,STS-59,STS-59
287,244,1994,STS-59,STS-59,STS-59,STS-59
287,245,1994,STS-59,STS-59,STS-59,STS-59
287,253,1994,STS-59,STS-59,STS-59,STS-59
287,273,1994,STS-59,STS-59,STS-59,STS-59
287,310,1994,STS-59,STS-59,STS-59,STS-59
310,244,1994,STS-59,STS-59,STS-59,STS-59
310,245,1994,STS-59,STS-59,STS-59,STS-59
310,253,1994,STS-59,STS-59,STS-59,STS-59
310,273,1994,STS-59,STS-59,STS-59,STS-59
310,287,1994,STS-59,STS-59,STS-59,STS-59
244,273,1996,STS-76,STS-76,STS-76,STS-76
244,287,1996,STS-76,STS-76,STS-76,STS-76
244,304,1996,STS-76,STS-76,STS-76,STS-76
244,309,1996,STS-76,STS-76,STS-76,STS-76
273,244,1996,STS-76,STS-76,STS-76,STS-76
273,287,1996,STS-76,STS-76,STS-76,STS-76
273,304,1996,STS-76,STS-76,STS-76,STS-76
273,309,1996,STS-76,STS-76,STS-76,STS-76
287,244,1996,STS-76,STS-76,STS-76,STS-76
287,273,1996,STS-76,STS-76,STS-76,STS-76
287,304,1996,STS-76,STS-76,STS-76,STS-76
287,309,1996,STS-76,STS-76,STS-76,STS-76
304,244,1996,STS-76,STS-76,STS-76,STS-76
304,273,1996,STS-76,STS-76,STS-76,STS-76
304,287,1996,STS-76,STS-76,STS-76,STS-76
304,309,1996,STS-76,STS-76,STS-76,STS-76
309,244,1996,STS-76,STS-76,STS-76,STS-76
309,273,1996,STS-76,STS-76,STS-76,STS-76
309,287,1996,STS-76,STS-76,STS-76,STS-76
309,304,1996,STS-76,STS-76,STS-76,STS-76
244,382,2001,STS-108,STS-108,STS-108,STS-108
244,411,2001,STS-108,STS-108,STS-108,STS-108
244,412,2001,STS-108,STS-108,STS-108,STS-108
382,244,2001,STS-108,STS-108,STS-108,STS-108
382,411,2001,STS-108,STS-108,STS-108,STS-108
382,412,2001,STS-108,STS-108,STS-108,STS-108
411,244,2001,STS-108,STS-108,STS-108,STS-108
411,382,2001,STS-108,STS-108,STS-108,STS-108
411,412,2001,STS-108,STS-108,STS-108,STS-108
412,244,2001,STS-108,STS-108,STS-108,STS-108
412,382,2001,STS-108,STS-108,STS-108,STS-108
412,411,2001,STS-108,STS-108,STS-108,STS-108
248,282,1994,STS-66,STS-66,STS-66,STS-66
248,291,1994,STS-66,STS-66,STS-66,STS-66
248,321,1994,STS-66,STS-66,STS-66,STS-66
248,322,1994,STS-66,STS-66,STS-66,STS-66
248,323,1994,STS-66,STS-66,STS-66,STS-66
282,248,1994,STS-66,STS-66,STS-66,STS-66
282,291,1994,STS-66,STS-66,STS-66,STS-66
282,321,1994,STS-66,STS-66,STS-66,STS-66
282,322,1994,STS-66,STS-66,STS-66,STS-66
282,323,1994,STS-66,STS-66,STS-66,STS-66
291,248,1994,STS-66,STS-66,STS-66,STS-66
291,282,1994,STS-66,STS-66,STS-66,STS-66
291,321,1994,STS-66,STS-66,STS-66,STS-66
291,322,1994,STS-66,STS-66,STS-66,STS-66
291,323,1994,STS-66,STS-66,STS-66,STS-66
321,248,1994,STS-66,STS-66,STS-66,STS-66
321,282,1994,STS-66,STS-66,STS-66,STS-66
321,291,1994,STS-66,STS-66,STS-66,STS-66
321,322,1994,STS-66,STS-66,STS-66,STS-66
321,323,1994,STS-66,STS-66,STS-66,STS-66
322,248,1994,STS-66,STS-66,STS-66,STS-66
322,282,1994,STS-66,STS-66,STS-66,STS-66
322,291,1994,STS-66,STS-66,STS-66,STS-66
322,321,1994,STS-66,STS-66,STS-66,STS-66
322,323,1994,STS-66,STS-66,STS-66,STS-66
323,248,1994,STS-66,STS-66,STS-66,STS-66
323,282,1994,STS-66,STS-66,STS-66,STS-66
323,291,1994,STS-66,STS-66,STS-66,STS-66
323,321,1994,STS-66,STS-66,STS-66,STS-66
323,322,1994,STS-66,STS-66,STS-66,STS-66
254,291,1999,STS-96,STS-96,STS-96,STS-96
254,335,1999,STS-96,STS-96,STS-96,STS-96
254,344,1999,STS-96,STS-96,STS-96,STS-96
254,389,1999,STS-96,STS-96,STS-96,STS-96
254,390,1999,STS-96,STS-96,STS-96,STS-96
291,254,1999,STS-96,STS-96,STS-96,STS-96
291,335,1999,STS-96,STS-96,STS-96,STS-96
291,344,1999,STS-96,STS-96,STS-96,STS-96
291,389,1999,STS-96,STS-96,STS-96,STS-96
291,390,1999,STS-96,STS-96,STS-96,STS-96
335,254,1999,STS-96,STS-96,STS-96,STS-96
335,291,1999,STS-96,STS-96,STS-96,STS-96
335,344,1999,STS-96,STS-96,STS-96,STS-96
335,389,1999,STS-96,STS-96,STS-96,STS-96
335,390,1999,STS-96,STS-96,STS-96,STS-96
344,254,1999,STS-96,STS-96,STS-96,STS-96
344,291,1999,STS-96,STS-96,STS-96,STS-96
344,335,1999,STS-96,STS-96,STS-96,STS-96
344,389,1999,STS-96,STS-96,STS-96,STS-96
344,390,1999,STS-96,STS-96,STS-96,STS-96
389,254,1999,STS-96,STS-96,STS-96,STS-96
389,291,1999,STS-96,STS-96,STS-96,STS-96
389,335,1999,STS-96,STS-96,STS-96,STS-96
389,344,1999,STS-96,STS-96,STS-96,STS-96
389,390,1999,STS-96,STS-96,STS-96,STS-96
390,254,1999,STS-96,STS-96,STS-96,STS-96
390,291,1999,STS-96,STS-96,STS-96,STS-96
390,335,1999,STS-96,STS-96,STS-96,STS-96
390,344,1999,STS-96,STS-96,STS-96,STS-96
390,389,1999,STS-96,STS-96,STS-96,STS-96
257,297,1994,STS-68,STS-68,STS-68,STS-68
257,302,1994,STS-68,STS-68,STS-68,STS-68
257,310,1994,STS-68,STS-68,STS-68,STS-68
257,318,1994,STS-68,STS-68,STS-68,STS-68
257,319,1994,STS-68,STS-68,STS-68,STS-68
297,257,1994,STS-68,STS-68,STS-68,STS-68
297,302,1994,STS-68,STS-68,STS-68,STS-68
297,310,1994,STS-68,STS-68,STS-68,STS-68
297,318,1994,STS-68,STS-68,STS-68,STS-68
297,319,1994,STS-68,STS-68,STS-68,STS-68
302,257,1994,STS-68,STS-68,STS-68,STS-68
302,297,1994,STS-68,STS-68,STS-68,STS-68
302,310,1994,STS-68,STS-68,STS-68,STS-68
302,318,1994,STS-68,STS-68,STS-68,STS-68
302,319,1994,STS-68,STS-68,STS-68,STS-68
310,257,1994,STS-68,STS-68,STS-68,STS-68
310,297,1994,STS-68,STS-68,STS-68,STS-68
310,302,1994,STS-68,STS-68,STS-68,STS-68
310,318,1994,STS-68,STS-68,STS-68,STS-68
310,319,1994,STS-68,STS-68,STS-68,STS-68
318,257,1994,STS-68,STS-68,STS-68,STS-68
318,297,1994,STS-68,STS-68,STS-68,STS-68
318,302,1994,STS-68,STS-68,STS-68,STS-68
318,310,1994,STS-68,STS-68,STS-68,STS-68
318,319,1994,STS-68,STS-68,STS-68,STS-68
319,257,1994,STS-68,STS-68,STS-68,STS-68
319,297,1994,STS-68,STS-68,STS-68,STS-68
319,302,1994,STS-68,STS-68,STS-68,STS-68
319,310,1994,STS-68,STS-68,STS-68,STS-68
319,318,1994,STS-68,STS-68,STS-68,STS-68
261,296,1995,STS-70,STS-70,STS-70,STS-70
261,315,1995,STS-70,STS-70,STS-70,STS-70
261,330,1995,STS-70,STS-70,STS-70,STS-70
261,331,1995,STS-70,STS-70,STS-70,STS-70
296,261,1995,STS-70,STS-70,STS-70,STS-70
296,315,1995,STS-70,STS-70,STS-70,STS-70
296,330,1995,STS-70,STS-70,STS-70,STS-70
296,331,1995,STS-70,STS-70,STS-70,STS-70
315,261,1995,STS-70,STS-70,STS-70,STS-70
315,296,1995,STS-70,STS-70,STS-70,STS-70
315,330,1995,STS-70,STS-70,STS-70,STS-70
315,331,1995,STS-70,STS-70,STS-70,STS-70
330,261,1995,STS-70,STS-70,STS-70,STS-70
330,296,1995,STS-70,STS-70,STS-70,STS-70
330,315,1995,STS-70,STS-70,STS-70,STS-70
330,331,1995,STS-70,STS-70,STS-70,STS-70
331,261,1995,STS-70,STS-70,STS-70,STS-70
331,296,1995,STS-70,STS-70,STS-70,STS-70
331,315,1995,STS-70,STS-70,STS-70,STS-70
331,330,1995,STS-70,STS-70,STS-70,STS-70
261,288,1996,STS-78,STS-78,STS-78,STS-78
261,330,1996,STS-78,STS-78,STS-78,STS-78
261,350,1996,STS-78,STS-78,STS-78,STS-78
261,351,1996,STS-78,STS-78,STS-78,STS-78
261,352,1996,STS-78,STS-78,STS-78,STS-78
261,353,1996,STS-78,STS-78,STS-78,STS-78
288,261,1996,STS-78,STS-78,STS-78,STS-78
288,330,1996,STS-78,STS-78,STS-78,STS-78
288,350,1996,STS-78,STS-78,STS-78,STS-78
288,351,1996,STS-78,STS-78,STS-78,STS-78
288,352,1996,STS-78,STS-78,STS-78,STS-78
288,353,1996,STS-78,STS-78,STS-78,STS-78
330,261,1996,STS-78,STS-78,STS-78,STS-78
330,288,1996,STS-78,STS-78,STS-78,STS-78
330,350,1996,STS-78,STS-78,STS-78,STS-78
330,351,1996,STS-78,STS-78,STS-78,STS-78
330,352,1996,STS-78,STS-78,STS-78,STS-78
330,353,1996,STS-78,STS-78,STS-78,STS-78
350,261,1996,STS-78,STS-78,STS-78,STS-78
350,288,1996,STS-78,STS-78,STS-78,STS-78
350,330,1996,STS-78,STS-78,STS-78,STS-78
350,351,1996,STS-78,STS-78,STS-78,STS-78
350,352,1996,STS-78,STS-78,STS-78,STS-78
350,353,1996,STS-78,STS-78,STS-78,STS-78
351,261,1996,STS-78,STS-78,STS-78,STS-78
351,288,1996,STS-78,STS-78,STS-78,STS-78
351,330,1996,STS-78,STS-78,STS-78,STS-78
351,350,1996,STS-78,STS-78,STS-78,STS-78
351,352,1996,STS-78,STS-78,STS-78,STS-78
351,353,1996,STS-78,STS-78,STS-78,STS-78
352,261,1996,STS-78,STS-78,STS-78,STS-78
